"ensembl_gene_id"	"name_1006"	"go_id"	"external_gene_name"	"transcript_count"	"chromosome_name"
"1301"	"ENSG00000284214"	"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"	"GO:1903588"	"MIR29C"	1	"1"
"1302"	"ENSG00000284214"	"negative regulation of amyloid-beta formation"	"GO:1902430"	"MIR29C"	1	"1"
"1303"	"ENSG00000284214"	"extracellular vesicle"	"GO:1903561"	"MIR29C"	1	"1"
"1304"	"ENSG00000284214"	"extracellular exosome"	"GO:0070062"	"MIR29C"	1	"1"
"1305"	"ENSG00000284214"	"negative regulation of cell population proliferation"	"GO:0008285"	"MIR29C"	1	"1"
"1306"	"ENSG00000284214"	"positive regulation of apoptotic process"	"GO:0043065"	"MIR29C"	1	"1"
"1307"	"ENSG00000284214"	"negative regulation of angiogenesis"	"GO:0016525"	"MIR29C"	1	"1"
"1308"	"ENSG00000284214"	"negative regulation of protein kinase B signaling"	"GO:0051898"	"MIR29C"	1	"1"
"1309"	"ENSG00000284214"	"negative regulation of cell cycle G1/S phase transition"	"GO:1902807"	"MIR29C"	1	"1"
"1310"	"ENSG00000284214"	"negative regulation of cell migration"	"GO:0030336"	"MIR29C"	1	"1"
"1311"	"ENSG00000284214"	"negative regulation of G1/S transition of mitotic cell cycle"	"GO:2000134"	"MIR29C"	1	"1"
"1312"	"ENSG00000284214"	"negative regulation of insulin-like growth factor receptor signaling pathway"	"GO:0043569"	"MIR29C"	1	"1"
"1313"	"ENSG00000284214"	"mitochondrion"	"GO:0005739"	"MIR29C"	1	"1"
"1314"	"ENSG00000284214"	"regulation of DNA methylation"	"GO:0044030"	"MIR29C"	1	"1"
"1315"	"ENSG00000284214"	"negative regulation of circulating fibrinogen levels"	"GO:0061754"	"MIR29C"	1	"1"
"1316"	"ENSG00000284214"	"positive regulation of mitochondrial membrane permeability involved in apoptotic process"	"GO:1902110"	"MIR29C"	1	"1"
"1317"	"ENSG00000284214"	"negative regulation of cell-matrix adhesion"	"GO:0001953"	"MIR29C"	1	"1"
"1318"	"ENSG00000284214"	"negative regulation of metalloendopeptidase activity"	"GO:1904684"	"MIR29C"	1	"1"
"1319"	"ENSG00000284231"	"extracellular space"	"GO:0005615"	"MIR424"	1	"X"
"1320"	"ENSG00000284231"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR424"	1	"X"
"1321"	"ENSG00000284231"	"gene silencing by miRNA"	"GO:0035195"	"MIR424"	1	"X"
"1322"	"ENSG00000284231"	"mRNA 3'-UTR binding"	"GO:0003730"	"MIR424"	1	"X"
"1323"	"ENSG00000284231"	"negative regulation of blood vessel endothelial cell migration"	"GO:0043537"	"MIR424"	1	"X"
"1324"	"ENSG00000284231"	"negative regulation of vascular endothelial cell proliferation"	"GO:1905563"	"MIR424"	1	"X"
"1325"	"ENSG00000284231"	"negative regulation of cell migration involved in sprouting angiogenesis"	"GO:0090051"	"MIR424"	1	"X"
"1326"	"ENSG00000284231"	"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"	"GO:1903588"	"MIR424"	1	"X"
"1327"	"ENSG00000284231"	"negative regulation of vascular associated smooth muscle cell proliferation"	"GO:1904706"	"MIR424"	1	"X"
"1328"	"ENSG00000284231"	"negative regulation of endothelial cell proliferation"	"GO:0001937"	"MIR424"	1	"X"
"1329"	"ENSG00000284231"	"negative regulation of vascular associated smooth muscle cell migration"	"GO:1904753"	"MIR424"	1	"X"
"1330"	"ENSG00000284231"	"negative regulation of angiogenesis"	"GO:0016525"	"MIR424"	1	"X"
"1331"	"ENSG00000284231"	"negative regulation of fibroblast growth factor receptor signaling pathway"	"GO:0040037"	"MIR424"	1	"X"
"1332"	"ENSG00000284231"	"negative regulation of G0 to G1 transition"	"GO:0070317"	"MIR424"	1	"X"
"1333"	"ENSG00000284231"	"negative regulation of ERK1 and ERK2 cascade"	"GO:0070373"	"MIR424"	1	"X"
"1334"	"ENSG00000284231"	"negative regulation of store-operated calcium entry"	"GO:0106128"	"MIR424"	1	"X"
"1335"	"ENSG00000284231"	"negative regulation of vascular endothelial growth factor signaling pathway"	"GO:1900747"	"MIR424"	1	"X"
"1336"	"ENSG00000284231"	"positive regulation of aortic smooth muscle cell differentiation"	"GO:1904831"	"MIR424"	1	"X"
"1337"	"ENSG00000284231"	"negative regulation of endothelial cell chemotaxis to vascular endothelial growth factor"	"GO:1904858"	"MIR424"	1	"X"
"1338"	"ENSG00000284231"	"negative regulation of endothelial cell chemotaxis to fibroblast growth factor"	"GO:2000545"	"MIR424"	1	"X"
"1339"	"ENSG00000284346"	""	""	"MIR940"	1	"16"
"1340"	"ENSG00000284357"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR34A"	1	"1"
"1341"	"ENSG00000284357"	"gene silencing by miRNA"	"GO:0035195"	"MIR34A"	1	"1"
"1342"	"ENSG00000284357"	"negative regulation of vascular endothelial growth factor production"	"GO:1904046"	"MIR34A"	1	"1"
"1343"	"ENSG00000284357"	"mRNA 3'-UTR binding"	"GO:0003730"	"MIR34A"	1	"1"
"1344"	"ENSG00000284357"	"negative regulation of gene expression"	"GO:0010629"	"MIR34A"	1	"1"
"1345"	"ENSG00000284357"	"positive regulation of gene expression"	"GO:0010628"	"MIR34A"	1	"1"
"1346"	"ENSG00000284357"	"cholesterol homeostasis"	"GO:0042632"	"MIR34A"	1	"1"
"1347"	"ENSG00000284357"	"negative regulation of vascular endothelial cell proliferation"	"GO:1905563"	"MIR34A"	1	"1"
"1348"	"ENSG00000284357"	"negative regulation of vascular associated smooth muscle cell proliferation"	"GO:1904706"	"MIR34A"	1	"1"
"1349"	"ENSG00000284357"	"negative regulation of sprouting angiogenesis"	"GO:1903671"	"MIR34A"	1	"1"
"1350"	"ENSG00000284357"	"extracellular vesicle"	"GO:1903561"	"MIR34A"	1	"1"
"1351"	"ENSG00000284357"	"extracellular exosome"	"GO:0070062"	"MIR34A"	1	"1"
"1352"	"ENSG00000284357"	"positive regulation of cellular senescence"	"GO:2000774"	"MIR34A"	1	"1"
"1353"	"ENSG00000284357"	"positive regulation of smooth muscle cell differentiation"	"GO:0051152"	"MIR34A"	1	"1"
"1354"	"ENSG00000284357"	"negative regulation of vascular associated smooth muscle cell migration"	"GO:1904753"	"MIR34A"	1	"1"
"1355"	"ENSG00000284357"	"negative regulation of angiogenesis"	"GO:0016525"	"MIR34A"	1	"1"
"1356"	"ENSG00000284357"	"negative regulation of protein kinase B signaling"	"GO:0051898"	"MIR34A"	1	"1"
"1357"	"ENSG00000284357"	"negative regulation of cell migration"	"GO:0030336"	"MIR34A"	1	"1"
"1358"	"ENSG00000284357"	"negative regulation of vascular wound healing"	"GO:0061044"	"MIR34A"	1	"1"
"1359"	"ENSG00000284357"	"positive regulation of cell cycle arrest"	"GO:0071158"	"MIR34A"	1	"1"
"1360"	"ENSG00000284357"	"negative regulation of lipid transporter activity"	"GO:0110114"	"MIR34A"	1	"1"
"1361"	"ENSG00000284357"	"cellular response to hypoxia"	"GO:0071456"	"MIR34A"	1	"1"
"1362"	"ENSG00000284357"	"positive regulation of cardiac muscle cell apoptotic process"	"GO:0010666"	"MIR34A"	1	"1"
"1363"	"ENSG00000284357"	"negative regulation of amyloid-beta clearance"	"GO:1900222"	"MIR34A"	1	"1"
"1364"	"ENSG00000284357"	"positive regulation of connective tissue replacement"	"GO:1905205"	"MIR34A"	1	"1"
"1365"	"ENSG00000284357"	"positive regulation of lipid storage"	"GO:0010884"	"MIR34A"	1	"1"
"1366"	"ENSG00000284357"	"negative regulation of protein serine/threonine kinase activity"	"GO:0071901"	"MIR34A"	1	"1"
"1367"	"ENSG00000284357"	"cellular response to DNA damage stimulus"	"GO:0006974"	"MIR34A"	1	"1"
"1368"	"ENSG00000284357"	"positive regulation of cell death"	"GO:0010942"	"MIR34A"	1	"1"
"1369"	"ENSG00000284357"	"tumor necrosis factor-mediated signaling pathway"	"GO:0033209"	"MIR34A"	1	"1"
"1370"	"ENSG00000284357"	"negative regulation of peroxisome proliferator activated receptor signaling pathway"	"GO:0035359"	"MIR34A"	1	"1"
"1371"	"ENSG00000284357"	"response to axon injury"	"GO:0048678"	"MIR34A"	1	"1"
"1372"	"ENSG00000284357"	"negative regulation of B cell receptor signaling pathway"	"GO:0050859"	"MIR34A"	1	"1"
"1373"	"ENSG00000284357"	"triglyceride homeostasis"	"GO:0070328"	"MIR34A"	1	"1"
"1374"	"ENSG00000284357"	"negative regulation of smooth muscle cell chemotaxis"	"GO:0071672"	"MIR34A"	1	"1"
"1375"	"ENSG00000284357"	"negative regulation of calcium ion import"	"GO:0090281"	"MIR34A"	1	"1"
"1376"	"ENSG00000284357"	"positive regulation of blood vessel endothelial cell differentiation"	"GO:0110058"	"MIR34A"	1	"1"
"1377"	"ENSG00000284357"	"positive regulation of protein acetylation"	"GO:1901985"	"MIR34A"	1	"1"
"1378"	"ENSG00000284357"	"negative regulation of intracellular signal transduction"	"GO:1902532"	"MIR34A"	1	"1"
"1379"	"ENSG00000284357"	"positive regulation of hydrogen peroxide-induced cell death"	"GO:1905206"	"MIR34A"	1	"1"
"1380"	"ENSG00000284387"	"extracellular space"	"GO:0005615"	"MIR24-2"	1	"19"
"1381"	"ENSG00000284387"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR24-2"	1	"19"
"1382"	"ENSG00000284387"	"gene silencing by miRNA"	"GO:0035195"	"MIR24-2"	1	"19"
"1383"	"ENSG00000284387"	"mRNA 3'-UTR binding"	"GO:0003730"	"MIR24-2"	1	"19"
"1384"	"ENSG00000284387"	"negative regulation of blood vessel endothelial cell migration"	"GO:0043537"	"MIR24-2"	1	"19"
"1385"	"ENSG00000284387"	"negative regulation of vascular endothelial cell proliferation"	"GO:1905563"	"MIR24-2"	1	"19"
"1386"	"ENSG00000284387"	"positive regulation of endothelial cell apoptotic process"	"GO:2000353"	"MIR24-2"	1	"19"
"1387"	"ENSG00000284387"	"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"	"GO:1903588"	"MIR24-2"	1	"19"
"1388"	"ENSG00000284387"	"negative regulation of amyloid-beta formation"	"GO:1902430"	"MIR24-2"	1	"19"
"1389"	"ENSG00000284387"	"extracellular vesicle"	"GO:1903561"	"MIR24-2"	1	"19"
"1390"	"ENSG00000284387"	"extracellular exosome"	"GO:0070062"	"MIR24-2"	1	"19"
"1391"	"ENSG00000284387"	"negative regulation of cardiac muscle cell apoptotic process"	"GO:0010667"	"MIR24-2"	1	"19"
"1392"	"ENSG00000284387"	"negative regulation of angiogenesis"	"GO:0016525"	"MIR24-2"	1	"19"
"1393"	"ENSG00000284387"	"positive regulation of ERK1 and ERK2 cascade"	"GO:0070374"	"MIR24-2"	1	"19"
"1394"	"ENSG00000284387"	"cell growth involved in cardiac muscle cell development"	"GO:0061049"	"MIR24-2"	1	"19"
"1395"	"ENSG00000284387"	"negative regulation of interferon-gamma production"	"GO:0032689"	"MIR24-2"	1	"19"
"1396"	"ENSG00000284387"	"positive regulation of vascular associated smooth muscle cell apoptotic process"	"GO:1905461"	"MIR24-2"	1	"19"
"1397"	"ENSG00000284387"	"negative regulation of metalloendopeptidase activity"	"GO:1904684"	"MIR24-2"	1	"19"
"1398"	"ENSG00000284387"	"negative regulation of tumor necrosis factor-mediated signaling pathway"	"GO:0010804"	"MIR24-2"	1	"19"
"1399"	"ENSG00000284387"	"positive regulation of reactive oxygen species biosynthetic process"	"GO:1903428"	"MIR24-2"	1	"19"
"1400"	"ENSG00000284387"	"negative regulation of protein serine/threonine kinase activity"	"GO:0071901"	"MIR24-2"	1	"19"
"1401"	"ENSG00000284387"	"negative regulation of macrophage migration"	"GO:1905522"	"MIR24-2"	1	"19"
"1402"	"ENSG00000284387"	"negative regulation of fibroblast apoptotic process"	"GO:2000270"	"MIR24-2"	1	"19"
"1403"	"ENSG00000284416"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR1908"	1	"11"
"1404"	"ENSG00000284416"	"gene silencing by miRNA"	"GO:0035195"	"MIR1908"	1	"11"
"1405"	"ENSG00000284416"	"mRNA 3'-UTR binding"	"GO:0003730"	"MIR1908"	1	"11"
"1406"	"ENSG00000284416"	"extracellular vesicle"	"GO:1903561"	"MIR1908"	1	"11"
"1407"	"ENSG00000284416"	"positive regulation of angiogenesis"	"GO:0045766"	"MIR1908"	1	"11"
"1408"	"ENSG00000284416"	"negative regulation of amyloid-beta clearance"	"GO:1900222"	"MIR1908"	1	"11"
"1409"	"ENSG00000284416"	"positive regulation of endothelial cell migration"	"GO:0010595"	"MIR1908"	1	"11"
"1410"	"ENSG00000284433"	""	""	"MIR1914"	1	"20"
"1411"	"ENSG00000284440"	"extracellular space"	"GO:0005615"	"MIR122"	1	"18"
"1412"	"ENSG00000284440"	"extracellular vesicle"	"GO:1903561"	"MIR122"	1	"18"
"1413"	"ENSG00000284440"	"extracellular exosome"	"GO:0070062"	"MIR122"	1	"18"
"1414"	"ENSG00000284443"	"extracellular space"	"GO:0005615"	"MIR197"	1	"1"
"1415"	"ENSG00000284443"	"gene silencing by miRNA"	"GO:0035195"	"MIR197"	1	"1"
"1416"	"ENSG00000284443"	"extracellular exosome"	"GO:0070062"	"MIR197"	1	"1"
"1417"	"ENSG00000284443"	"negative regulation of interleukin-18 production"	"GO:0032701"	"MIR197"	1	"1"
"1418"	"ENSG00000284443"	"regulation of cytokine production involved in inflammatory response"	"GO:1900015"	"MIR197"	1	"1"
"1419"	"ENSG00000284459"	"extracellular space"	"GO:0005615"	"MIR24-1"	1	"9"
"1420"	"ENSG00000284459"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR24-1"	1	"9"
"1421"	"ENSG00000284459"	"gene silencing by miRNA"	"GO:0035195"	"MIR24-1"	1	"9"
"1422"	"ENSG00000284459"	"mRNA 3'-UTR binding"	"GO:0003730"	"MIR24-1"	1	"9"
"1423"	"ENSG00000284459"	"negative regulation of blood vessel endothelial cell migration"	"GO:0043537"	"MIR24-1"	1	"9"
"1424"	"ENSG00000284459"	"negative regulation of vascular endothelial cell proliferation"	"GO:1905563"	"MIR24-1"	1	"9"
"1425"	"ENSG00000284459"	"positive regulation of endothelial cell apoptotic process"	"GO:2000353"	"MIR24-1"	1	"9"
"1426"	"ENSG00000284459"	"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"	"GO:1903588"	"MIR24-1"	1	"9"
"1427"	"ENSG00000284459"	"negative regulation of amyloid-beta formation"	"GO:1902430"	"MIR24-1"	1	"9"
"1428"	"ENSG00000284459"	"extracellular vesicle"	"GO:1903561"	"MIR24-1"	1	"9"
"1429"	"ENSG00000284459"	"extracellular exosome"	"GO:0070062"	"MIR24-1"	1	"9"
"1430"	"ENSG00000284459"	"negative regulation of cardiac muscle cell apoptotic process"	"GO:0010667"	"MIR24-1"	1	"9"
"1431"	"ENSG00000284459"	"negative regulation of angiogenesis"	"GO:0016525"	"MIR24-1"	1	"9"
"1432"	"ENSG00000284459"	"positive regulation of ERK1 and ERK2 cascade"	"GO:0070374"	"MIR24-1"	1	"9"
"1433"	"ENSG00000284459"	"cell growth involved in cardiac muscle cell development"	"GO:0061049"	"MIR24-1"	1	"9"
"1434"	"ENSG00000284459"	"negative regulation of interferon-gamma production"	"GO:0032689"	"MIR24-1"	1	"9"
"1435"	"ENSG00000284459"	"positive regulation of vascular associated smooth muscle cell apoptotic process"	"GO:1905461"	"MIR24-1"	1	"9"
"1436"	"ENSG00000284459"	"negative regulation of metalloendopeptidase activity"	"GO:1904684"	"MIR24-1"	1	"9"
"1437"	"ENSG00000284459"	"negative regulation of tumor necrosis factor-mediated signaling pathway"	"GO:0010804"	"MIR24-1"	1	"9"
"1438"	"ENSG00000284459"	"positive regulation of reactive oxygen species biosynthetic process"	"GO:1903428"	"MIR24-1"	1	"9"
"1439"	"ENSG00000284459"	"negative regulation of protein serine/threonine kinase activity"	"GO:0071901"	"MIR24-1"	1	"9"
"1440"	"ENSG00000284459"	"negative regulation of macrophage migration"	"GO:1905522"	"MIR24-1"	1	"9"
"1441"	"ENSG00000284459"	"negative regulation of fibroblast apoptotic process"	"GO:2000270"	"MIR24-1"	1	"9"
"1442"	"ENSG00000284481"	""	""	"MIR1292"	1	"20"
"1443"	"ENSG00000284520"	"extracellular space"	"GO:0005615"	"MIRLET7B"	1	"22"
"1444"	"ENSG00000284520"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIRLET7B"	1	"22"
"1445"	"ENSG00000284520"	"gene silencing by miRNA"	"GO:0035195"	"MIRLET7B"	1	"22"
"1446"	"ENSG00000284520"	"positive regulation of angiogenesis"	"GO:0045766"	"MIRLET7B"	1	"22"
"1447"	"ENSG00000284520"	"extracellular vesicle"	"GO:1903561"	"MIRLET7B"	1	"22"
"1448"	"ENSG00000284520"	"extracellular exosome"	"GO:0070062"	"MIRLET7B"	1	"22"
"1449"	"ENSG00000284520"	"positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"	"GO:1903589"	"MIRLET7B"	1	"22"
"1450"	"ENSG00000284520"	"positive regulation of ERK1 and ERK2 cascade"	"GO:0070374"	"MIRLET7B"	1	"22"
"1451"	"ENSG00000284520"	"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process"	"GO:0043154"	"MIRLET7B"	1	"22"
"1452"	"ENSG00000284520"	"negative regulation of autophagy"	"GO:0010507"	"MIRLET7B"	1	"22"
"1453"	"ENSG00000284520"	"cellular response to reactive oxygen species"	"GO:0034614"	"MIRLET7B"	1	"22"
"1454"	"ENSG00000284520"	"negative regulation of hydrogen peroxide-mediated programmed cell death"	"GO:1901299"	"MIRLET7B"	1	"22"
"1455"	"ENSG00000284536"	"extracellular space"	"GO:0005615"	"MIR17"	1	"13"
"1456"	"ENSG00000284536"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR17"	1	"13"
"1457"	"ENSG00000284536"	"gene silencing by miRNA"	"GO:0035195"	"MIR17"	1	"13"
"1458"	"ENSG00000284536"	"miRNA mediated inhibition of translation"	"GO:0035278"	"MIR17"	1	"13"
"1459"	"ENSG00000284536"	"positive regulation of vascular associated smooth muscle cell proliferation"	"GO:1904707"	"MIR17"	1	"13"
"1460"	"ENSG00000284536"	"negative regulation of vascular endothelial growth factor production"	"GO:1904046"	"MIR17"	1	"13"
"1461"	"ENSG00000284536"	"mRNA 3'-UTR binding"	"GO:0003730"	"MIR17"	1	"13"
"1462"	"ENSG00000284536"	"negative regulation of gene expression"	"GO:0010629"	"MIR17"	1	"13"
"1463"	"ENSG00000284536"	"negative regulation of sprouting angiogenesis"	"GO:1903671"	"MIR17"	1	"13"
"1464"	"ENSG00000284536"	"extracellular vesicle"	"GO:1903561"	"MIR17"	1	"13"
"1465"	"ENSG00000284536"	"extracellular exosome"	"GO:0070062"	"MIR17"	1	"13"
"1466"	"ENSG00000284536"	"negative regulation of amyloid precursor protein biosynthetic process"	"GO:0042985"	"MIR17"	1	"13"
"1467"	"ENSG00000284536"	"negative regulation of toll-like receptor signaling pathway"	"GO:0034122"	"MIR17"	1	"13"
"1468"	"ENSG00000284536"	"cellular response to lipopolysaccharide"	"GO:0071222"	"MIR17"	1	"13"
"1469"	"ENSG00000284536"	"negative regulation of cellular senescence"	"GO:2000773"	"MIR17"	1	"13"
"1470"	"ENSG00000284536"	"cellular response to hypoxia"	"GO:0071456"	"MIR17"	1	"13"
"1471"	"ENSG00000284536"	"negative regulation of systemic arterial blood pressure"	"GO:0003085"	"MIR17"	1	"13"
"1472"	"ENSG00000284536"	"outflow tract morphogenesis"	"GO:0003151"	"MIR17"	1	"13"
"1473"	"ENSG00000284536"	"positive regulation of cardiac muscle cell apoptotic process"	"GO:0010666"	"MIR17"	1	"13"
"1474"	"ENSG00000284536"	"negative regulation of low-density lipoprotein particle clearance"	"GO:0010989"	"MIR17"	1	"13"
"1475"	"ENSG00000284536"	"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process"	"GO:0043154"	"MIR17"	1	"13"
"1476"	"ENSG00000284536"	"positive regulation of blood pressure"	"GO:0045777"	"MIR17"	1	"13"
"1477"	"ENSG00000284536"	"positive regulation of phagocytosis"	"GO:0050766"	"MIR17"	1	"13"
"1478"	"ENSG00000284536"	"positive regulation of cytokine production involved in inflammatory response"	"GO:1900017"	"MIR17"	1	"13"
"1479"	"ENSG00000284536"	"positive regulation of hydrogen peroxide-mediated programmed cell death"	"GO:1901300"	"MIR17"	1	"13"
"1480"	"ENSG00000284536"	"negative regulation of mitochondrial membrane permeability involved in apoptotic process"	"GO:1902109"	"MIR17"	1	"13"
"1481"	"ENSG00000284536"	"positive regulation of cardiac muscle hypertrophy in response to stress"	"GO:1903244"	"MIR17"	1	"13"
"1482"	"ENSG00000284536"	"positive regulation of connective tissue replacement involved in inflammatory response wound healing"	"GO:1904598"	"MIR17"	1	"13"
"1483"	"ENSG00000284536"	"positive regulation of metalloendopeptidase activity"	"GO:1904685"	"MIR17"	1	"13"
"1484"	"ENSG00000284536"	"negative regulation of apoptosome assembly"	"GO:1905101"	"MIR17"	1	"13"
"1485"	"ENSG00000284536"	"positive regulation of pulmonary blood vessel remodeling"	"GO:1905111"	"MIR17"	1	"13"
"1486"	"ENSG00000284536"	"positive regulation of smooth muscle hypertrophy"	"GO:1905149"	"MIR17"	1	"13"
"1487"	"ENSG00000284536"	"negative regulation of vascular associated smooth muscle cell apoptotic process"	"GO:1905460"	"MIR17"	1	"13"
"1488"	"ENSG00000284536"	"negative regulation of receptor-mediated endocytosis involved in cholesterol transport"	"GO:1905601"	"MIR17"	1	"13"
"1489"	"ENSG00000284536"	"negative regulation of intrinsic apoptotic signaling pathway"	"GO:2001243"	"MIR17"	1	"13"
"1490"	"ENSG00000284536"	"mitochondrion"	"GO:0005739"	"MIR17"	1	"13"
"1491"	"ENSG00000284536"	"positive regulation of fibroblast proliferation"	"GO:0048146"	"MIR17"	1	"13"
"1492"	"ENSG00000284536"	"negative regulation of hydrogen peroxide-induced cell death"	"GO:1903206"	"MIR17"	1	"13"
"1493"	"ENSG00000284586"	"extracellular space"	"GO:0005615"	"MIR92B"	1	"1"
"1494"	"ENSG00000284586"	"extracellular vesicle"	"GO:1903561"	"MIR92B"	1	"1"
"1495"	"ENSG00000125462"	""	""	"MIR9-1HG"	32	"1"
"1496"	"ENSG00000198972"	"extracellular space"	"GO:0005615"	"MIRLET7E"	1	"19"
"1497"	"ENSG00000198972"	"negative regulation of DNA-binding transcription factor activity"	"GO:0043433"	"MIRLET7E"	1	"19"
"1498"	"ENSG00000198972"	"negative regulation of receptor signaling pathway via STAT"	"GO:1904893"	"MIRLET7E"	1	"19"
"1499"	"ENSG00000198972"	"negative regulation of tyrosine phosphorylation of STAT protein"	"GO:0042532"	"MIRLET7E"	1	"19"
"1500"	"ENSG00000198972"	"negative regulation of interleukin-6-mediated signaling pathway"	"GO:0070104"	"MIRLET7E"	1	"19"
"1501"	"ENSG00000198972"	"negative regulation of leukocyte adhesion to vascular endothelial cell"	"GO:1904995"	"MIRLET7E"	1	"19"
"1502"	"ENSG00000198972"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIRLET7E"	1	"19"
"1503"	"ENSG00000198972"	"negative regulation of interleukin-6 production"	"GO:0032715"	"MIRLET7E"	1	"19"
"1504"	"ENSG00000198972"	"gene silencing by miRNA"	"GO:0035195"	"MIRLET7E"	1	"19"
"1505"	"ENSG00000198972"	"miRNA mediated inhibition of translation"	"GO:0035278"	"MIRLET7E"	1	"19"
"1506"	"ENSG00000198972"	"negative regulation of signaling receptor activity"	"GO:2000272"	"MIRLET7E"	1	"19"
"1507"	"ENSG00000198974"	"extracellular space"	"GO:0005615"	"MIR30E"	1	"1"
"1508"	"ENSG00000198974"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR30E"	1	"1"
"1509"	"ENSG00000198974"	"gene silencing by miRNA"	"GO:0035195"	"MIR30E"	1	"1"
"1510"	"ENSG00000198974"	"negative regulation of vascular endothelial cell proliferation"	"GO:1905563"	"MIR30E"	1	"1"
"1511"	"ENSG00000198974"	"negative regulation of sprouting angiogenesis"	"GO:1903671"	"MIR30E"	1	"1"
"1512"	"ENSG00000198974"	"negative regulation of endothelial cell apoptotic process"	"GO:2000352"	"MIR30E"	1	"1"
"1513"	"ENSG00000198974"	"extracellular vesicle"	"GO:1903561"	"MIR30E"	1	"1"
"1514"	"ENSG00000198974"	"negative regulation of cardiac muscle cell apoptotic process"	"GO:0010667"	"MIR30E"	1	"1"
"1515"	"ENSG00000198974"	"negative regulation of cardiac muscle contraction"	"GO:0055118"	"MIR30E"	1	"1"
"1516"	"ENSG00000198974"	"regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process"	"GO:0140193"	"MIR30E"	1	"1"
"1517"	"ENSG00000198984"	"extracellular space"	"GO:0005615"	"MIR345"	1	"14"
"1518"	"ENSG00000198984"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR345"	1	"14"
"1519"	"ENSG00000198984"	"miRNA mediated inhibition of translation"	"GO:0035278"	"MIR345"	1	"14"
"1520"	"ENSG00000198987"	"extracellular space"	"GO:0005615"	"MIR16-2"	1	"3"
"1521"	"ENSG00000198987"	"mRNA binding involved in posttranscriptional gene silencing"	"GO:1903231"	"MIR16-2"	1	"3"
"1522"	"ENSG00000198987"	"gene silencing by miRNA"	"GO:0035195"	"MIR16-2"	1	"3"
"1523"	"ENSG00000198987"	"miRNA mediated inhibition of translation"	"GO:0035278"	"MIR16-2"	1	"3"
"1524"	"ENSG00000198987"	"negative regulation of vascular endothelial growth factor production"	"GO:1904046"	"MIR16-2"	1	"3"
"1525"	"ENSG00000198987"	"mRNA 3'-UTR binding"	"GO:0003730"	"MIR16-2"	1	"3"
"1526"	"ENSG00000198987"	"negative regulation of cell migration involved in sprouting angiogenesis"	"GO:0090051"	"MIR16-2"	1	"3"
"1527"	"ENSG00000198987"	"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"	"GO:1903588"	"MIR16-2"	1	"3"
"1528"	"ENSG00000198987"	"negative regulation of cytokine production involved in inflammatory response"	"GO:1900016"	"MIR16-2"	1	"3"
"1529"	"ENSG00000198987"	"extracellular vesicle"	"GO:1903561"	"MIR16-2"	1	"3"
"1530"	"ENSG00000198987"	"negative regulation of inflammatory response"	"GO:0050728"	"MIR16-2"	1	"3"
"1531"	"ENSG00000198987"	"extracellular exosome"	"GO:0070062"	"MIR16-2"	1	"3"
"1532"	"ENSG00000198987"	"RNA polymerase II complex binding"	"GO:0000993"	"MIR16-2"	1	"3"
"1533"	"ENSG00000198987"	"negative regulation of cell population proliferation"	"GO:0008285"	"MIR16-2"	1	"3"
"1534"	"ENSG00000198987"	"positive regulation of apoptotic process"	"GO:0043065"	"MIR16-2"	1	"3"
"1535"	"ENSG00000198987"	"negative regulation of endothelial cell proliferation"	"GO:0001937"	"MIR16-2"	1	"3"
"1536"	"ENSG00000198987"	"negative regulation of angiogenesis"	"GO:0016525"	"MIR16-2"	1	"3"
"1537"	"ENSG00000198987"	"negative regulation of fibroblast growth factor receptor signaling pathway"	"GO:0040037"	"MIR16-2"	1	"3"
"1538"	"ENSG00000198987"	"negative regulation of vascular endothelial growth factor signaling pathway"	"GO:1900747"	"MIR16-2"	1	"3"
"1539"	"ENSG00000198987"	"negative regulation of endothelial cell chemotaxis to vascular endothelial growth factor"	"GO:1904858"	"MIR16-2"	1	"3"
"1540"	"ENSG00000198987"	"negative regulation of endothelial cell chemotaxis to fibroblast growth factor"	"GO:2000545"	"MIR16-2"	1	"3"
